id,username,class,level,hp,inventory
820,bburburymr,Hero,65,231,"[{'id': 1, 'item_name': 'Mage Barrage', 'price': 61359, 'rarity': 4, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Inferno', 'price': 60769, 'rarity': 3, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Prismastone', 'price': 11793, 'rarity': 5, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
821,lgillionsms,Warrior,54,163,"[{'id': 1, 'item_name': 'Dreamseeker', 'price': 67041, 'rarity': 1, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 105}, {'id': 2, 'item_name': 'Slasher', 'price': 51179, 'rarity': 1, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Hi-Potion', 'price': 67403, 'rarity': 5, 'type': 'Bow', 'atk': 102, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Elixir', 'price': 206870, 'rarity': 5, 'type': 'Spell', 'atk': 181, 'def': 0, 'hp_regen': 0}]"
822,rkincademt,Bard,11,223,"[{'id': 1, 'item_name': 'Inferno', 'price': 37386, 'rarity': 1, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': '', 'price': 193867, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 16, 'hp_regen': 0}]"
823,gniscomu,Bard,73,10,"[{'id': 1, 'item_name': 'Mage Barrage', 'price': 132490, 'rarity': 1, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': '', 'price': 9772, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 161, 'hp_regen': 0}, {'id': 3, 'item_name': 'Wooden Sword', 'price': 64844, 'rarity': 4, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
824,jelmarmv,Priest,8,117,"[{'id': 1, 'item_name': 'Mop', 'price': 236665, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 168, 'hp_regen': 0}, {'id': 2, 'item_name': 'Potion', 'price': 60472, 'rarity': 3, 'type': 'Spell', 'atk': 184, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Mage Barrage', 'price': 37381, 'rarity': 4, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Mage Barrage', 'price': 1299, 'rarity': 4, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': '', 'price': 10749, 'rarity': 1, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
825,svreibergmw,Priest,51,22,[]
826,cseywoodmx,Priest,49,164,[]
827,emilingtonmy,Priest,13,109,"[{'id': 1, 'item_name': 'Tin Arm', 'price': 19126, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 107}, {'id': 2, 'item_name': 'Paralyzing of Rituals', 'price': 93778, 'rarity': 3, 'type': 'Bow', 'atk': 246, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Hi-Potion', 'price': 81983, 'rarity': 3, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
828,abristowemz,Ninja,69,83,[]
829,obirkmyren0,Necromancer,79,167,"[{'id': 1, 'item_name': 'Extinguish', 'price': 104357, 'rarity': 2, 'type': 'Spell', 'atk': 77, 'def': 0, 'hp_regen': 0}]"
830,glowensohnn1,Priest,40,61,"[{'id': 1, 'item_name': 'Seed', 'price': 19615, 'rarity': 2, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
831,cdavidowskyn2,Druid,49,245,"[{'id': 1, 'item_name': 'Potion', 'price': 247595, 'rarity': 5, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Inferno', 'price': 221305, 'rarity': 3, 'type': 'Spell', 'atk': 97, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Rain of Revival', 'price': 129329, 'rarity': 2, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Inferno', 'price': 238962, 'rarity': 5, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Mop', 'price': 91549, 'rarity': 5, 'type': 'Bow', 'atk': 221, 'def': 0, 'hp_regen': 0}]"
832,sweymouthn3,Druid,45,86,[]
833,kjonsonn4,Viking,46,197,"[{'id': 1, 'item_name': '', 'price': 224885, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Sun Stone', 'price': 70010, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Hymn of Water', 'price': 87023, 'rarity': 2, 'type': 'Cape', 'atk': 0, 'def': 112, 'hp_regen': 0}]"
834,srosengrenn5,Warrior,43,57,[]
835,dcandien6,Blade Dancer,25,171,"[{'id': 1, 'item_name': 'Wooden Sword', 'price': 252438, 'rarity': 4, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Demonic Blitz', 'price': 204051, 'rarity': 5, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Extortion of Vulnerabilities', 'price': 205970, 'rarity': 2, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
836,mdumbltonn7,Warrior,62,172,"[{'id': 1, 'item_name': 'Silver Sword', 'price': 45907, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Seed', 'price': 75302, 'rarity': 2, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 166}, {'id': 3, 'item_name': 'Mid-Potion', 'price': 47816, 'rarity': 3, 'type': 'Sword', 'atk': 58, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': '', 'price': 70122, 'rarity': 4, 'type': 'Cape', 'atk': 0, 'def': 50, 'hp_regen': 0}]"
837,awaterdrinkern8,Paladin,2,126,"[{'id': 1, 'item_name': 'Barrier Sphere', 'price': 196086, 'rarity': 5, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Inferno', 'price': 150720, 'rarity': 3, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Energy Typhoon', 'price': 224968, 'rarity': 4, 'type': 'Sword', 'atk': 123, 'def': 0, 'hp_regen': 0}]"
838,lbranstonn9,Spellcaster,27,161,"[{'id': 1, 'item_name': 'Energy Typhoon', 'price': 71171, 'rarity': 4, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Slasher', 'price': 37525, 'rarity': 2, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 156}]"
839,svivashna,Hero,8,97,"[{'id': 1, 'item_name': 'Wooden Sword', 'price': 175149, 'rarity': 5, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Extinguish', 'price': 5946, 'rarity': 2, 'type': 'Sword', 'atk': 250, 'def': 0, 'hp_regen': 0}]"
840,emacdermotnb,Necromancer,79,103,"[{'id': 1, 'item_name': 'Wooden Sword', 'price': 201759, 'rarity': 5, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 210}, {'id': 2, 'item_name': 'Demonic Blitz', 'price': 29750, 'rarity': 1, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
841,lbricketnc,Necromancer,5,148,"[{'id': 1, 'item_name': '', 'price': 152308, 'rarity': 2, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
842,mmochernd,Ranger,9,244,"[{'id': 1, 'item_name': 'Potion', 'price': 192756, 'rarity': 2, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 223}, {'id': 2, 'item_name': 'Hymn of Water', 'price': 199715, 'rarity': 2, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Elixir', 'price': 10651, 'rarity': 1, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Vajra Sword', 'price': 32459, 'rarity': 3, 'type': 'Bow', 'atk': 66, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Slasher', 'price': 20005, 'rarity': 3, 'type': 'Shield', 'atk': 0, 'def': 39, 'hp_regen': 0}]"
843,shalseyne,Ranger,78,254,"[{'id': 1, 'item_name': 'Hymn of Water', 'price': 52992, 'rarity': 4, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Carnage of Pride', 'price': 152218, 'rarity': 3, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Extinguish', 'price': 31745, 'rarity': 3, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Mid-Potion', 'price': 163947, 'rarity': 1, 'type': 'Cape', 'atk': 0, 'def': 145, 'hp_regen': 0}, {'id': 5, 'item_name': 'Tin Arm', 'price': 230190, 'rarity': 3, 'type': 'Cape', 'atk': 0, 'def': 26, 'hp_regen': 0}]"
844,ldeardennf,Hero,33,72,"[{'id': 1, 'item_name': 'Carnage of Pride', 'price': 220693, 'rarity': 1, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Seed', 'price': 99698, 'rarity': 3, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 22}, {'id': 3, 'item_name': 'Stone Arm', 'price': 69788, 'rarity': 3, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 37}, {'id': 4, 'item_name': 'Stone Arm', 'price': 75593, 'rarity': 5, 'type': 'Bow', 'atk': 231, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Vajra Sword', 'price': 188437, 'rarity': 2, 'type': 'Spell', 'atk': 136, 'def': 0, 'hp_regen': 0}]"
845,sconnorsng,Wizard,46,198,"[{'id': 1, 'item_name': 'Hi-Potion', 'price': 75133, 'rarity': 4, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Sun Stone', 'price': 217714, 'rarity': 2, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Demonic Blitz', 'price': 64956, 'rarity': 5, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Tin Arm', 'price': 124974, 'rarity': 2, 'type': 'Sword', 'atk': 233, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Extortion of Vulnerabilities', 'price': 217066, 'rarity': 1, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
846,edionisettonh,Warlord,53,223,"[{'id': 1, 'item_name': 'Elixir', 'price': 193133, 'rarity': 5, 'type': 'Cape', 'atk': 0, 'def': 69, 'hp_regen': 0}, {'id': 2, 'item_name': 'Mage Barrage', 'price': 48534, 'rarity': 5, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Barrier Sphere', 'price': 40941, 'rarity': 3, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Tin Arm', 'price': 26822, 'rarity': 4, 'type': 'Cape', 'atk': 0, 'def': 170, 'hp_regen': 0}, {'id': 5, 'item_name': 'Sun Stone', 'price': 171316, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
847,rgorhardtni,Bard,16,197,"[{'id': 1, 'item_name': 'Rain of Revival', 'price': 102518, 'rarity': 3, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Rain of Revival', 'price': 182474, 'rarity': 5, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 22}, {'id': 3, 'item_name': 'Mage Barrage', 'price': 103064, 'rarity': 1, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Mop', 'price': 144593, 'rarity': 4, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
848,sgowdridgenj,Wizard,42,50,"[{'id': 1, 'item_name': 'Slasher', 'price': 123055, 'rarity': 3, 'type': 'Sword', 'atk': 249, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Carnage of Pride', 'price': 204855, 'rarity': 1, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 114}]"
849,dgainenk,Hero,49,58,"[{'id': 1, 'item_name': 'Sun Stone', 'price': 1985, 'rarity': 3, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 141}, {'id': 2, 'item_name': 'Stone Arm', 'price': 178615, 'rarity': 2, 'type': 'Bow', 'atk': 219, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Barrier Sphere', 'price': 139762, 'rarity': 5, 'type': 'Bow', 'atk': 18, 'def': 0, 'hp_regen': 0}]"
850,pkeuningnl,Priest,19,27,"[{'id': 1, 'item_name': 'Seed', 'price': 48569, 'rarity': 5, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Slasher', 'price': 49984, 'rarity': 4, 'type': 'Cape', 'atk': 0, 'def': 45, 'hp_regen': 0}]"
851,csanneynm,Wizard,15,70,"[{'id': 1, 'item_name': 'Extortion of Vulnerabilities', 'price': 103833, 'rarity': 1, 'type': 'Shield', 'atk': 0, 'def': 91, 'hp_regen': 0}, {'id': 2, 'item_name': 'Paralyzing of Rituals', 'price': 188144, 'rarity': 3, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Barrier Sphere', 'price': 233433, 'rarity': 1, 'type': 'Bow', 'atk': 70, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Silver Sword', 'price': 99300, 'rarity': 4, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Slasher', 'price': 126015, 'rarity': 3, 'type': 'Cape', 'atk': 0, 'def': 133, 'hp_regen': 0}]"
852,efromontnn,Ninja,36,54,"[{'id': 1, 'item_name': 'Energy Typhoon', 'price': 28637, 'rarity': 4, 'type': 'Bow', 'atk': 201, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': '', 'price': 99066, 'rarity': 4, 'type': 'Sword', 'atk': 119, 'def': 0, 'hp_regen': 0}]"
853,lterrellno,Druid,24,210,[]
854,ffremantlenp,Blade Dancer,54,204,"[{'id': 1, 'item_name': 'Extinguish', 'price': 178729, 'rarity': 3, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Potion', 'price': 184130, 'rarity': 2, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 59}]"
855,kscrangenq,Spellcaster,31,159,[]
856,dbautistenr,Viking,10,180,[]
857,gusherns,Pirate,14,158,"[{'id': 1, 'item_name': 'Dreamseeker', 'price': 185833, 'rarity': 5, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Lapis', 'price': 101418, 'rarity': 4, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 80}, {'id': 3, 'item_name': 'Mage Barrage', 'price': 123320, 'rarity': 3, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
858,asilbermannnt,Theif,32,62,"[{'id': 1, 'item_name': 'Silver Sword', 'price': 191876, 'rarity': 1, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
859,aminshallnu,Viking,64,121,"[{'id': 1, 'item_name': 'Potion', 'price': 144921, 'rarity': 1, 'type': 'Spell', 'atk': 35, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Dreamseeker', 'price': 50050, 'rarity': 3, 'type': 'Sword', 'atk': 112, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Wooden Sword', 'price': 170931, 'rarity': 5, 'type': 'Spell', 'atk': 161, 'def': 0, 'hp_regen': 0}]"
860,icansdalenv,Warlord,12,240,"[{'id': 1, 'item_name': 'Elixir', 'price': 126700, 'rarity': 4, 'type': 'Cape', 'atk': 0, 'def': 198, 'hp_regen': 0}]"
861,cofallonnw,Hero,14,140,"[{'id': 1, 'item_name': 'Demonic Blitz', 'price': 61311, 'rarity': 1, 'type': 'Shield', 'atk': 0, 'def': 88, 'hp_regen': 0}]"
862,kmiramsnx,Hero,24,256,"[{'id': 1, 'item_name': 'Barrier Sphere', 'price': 183431, 'rarity': 1, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Stone Arm', 'price': 240076, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Tin Arm', 'price': 10358, 'rarity': 5, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Carnage of Pride', 'price': 244160, 'rarity': 2, 'type': 'Shield', 'atk': 0, 'def': 51, 'hp_regen': 0}, {'id': 5, 'item_name': 'Lapis', 'price': 219435, 'rarity': 5, 'type': 'Bow', 'atk': 50, 'def': 0, 'hp_regen': 0}]"
863,bpaineny,Blade Dancer,67,53,"[{'id': 1, 'item_name': 'Mage Barrage', 'price': 78921, 'rarity': 5, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 151}, {'id': 2, 'item_name': 'Elixir', 'price': 103418, 'rarity': 5, 'type': 'Bow', 'atk': 38, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Extortion of Vulnerabilities', 'price': 64235, 'rarity': 1, 'type': 'Sword', 'atk': 200, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Hymn of Water', 'price': 6466, 'rarity': 1, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Prismastone', 'price': 191044, 'rarity': 5, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
864,mdukesburynz,Viking,59,218,"[{'id': 1, 'item_name': 'Sun Stone', 'price': 211143, 'rarity': 2, 'type': 'Bow', 'atk': 147, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Elixir', 'price': 117932, 'rarity': 2, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
865,bdemichettio0,Hero,80,63,[]
866,cjuraszo1,Warrior,32,39,[]
867,bpontefracto2,Theif,4,178,"[{'id': 1, 'item_name': 'Extinguish', 'price': 237683, 'rarity': 3, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Energy Typhoon', 'price': 161873, 'rarity': 1, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
868,nwarringtono3,Warlord,56,255,[]
869,epuntono4,Priest,9,199,"[{'id': 1, 'item_name': 'Lapis', 'price': 17779, 'rarity': 5, 'type': 'Cape', 'atk': 0, 'def': 24, 'hp_regen': 0}, {'id': 2, 'item_name': 'Prismastone', 'price': 173340, 'rarity': 2, 'type': 'Cape', 'atk': 0, 'def': 211, 'hp_regen': 0}, {'id': 3, 'item_name': 'Carnage of Pride', 'price': 232041, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 112}, {'id': 4, 'item_name': 'Hi-Potion', 'price': 100268, 'rarity': 4, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
870,ahellekero5,Ranger,52,240,"[{'id': 1, 'item_name': 'Barrier Sphere', 'price': 83071, 'rarity': 2, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Silver Sword', 'price': 62797, 'rarity': 2, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Extortion of Vulnerabilities', 'price': 175858, 'rarity': 2, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Tin Arm', 'price': 69810, 'rarity': 2, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
871,cwilsdono6,Blade Dancer,51,69,"[{'id': 1, 'item_name': 'Hymn of Water', 'price': 6311, 'rarity': 3, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Extortion of Vulnerabilities', 'price': 225030, 'rarity': 4, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': '', 'price': 59202, 'rarity': 1, 'type': 'Cape', 'atk': 0, 'def': 189, 'hp_regen': 0}, {'id': 4, 'item_name': 'Lapis', 'price': 11093, 'rarity': 5, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Hi-Potion', 'price': 189860, 'rarity': 3, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
872,fpapeno7,Pirate,27,63,"[{'id': 1, 'item_name': 'Seed', 'price': 189445, 'rarity': 4, 'type': 'Bow', 'atk': 65, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Prismastone', 'price': 15058, 'rarity': 4, 'type': 'Spell', 'atk': 24, 'def': 0, 'hp_regen': 0}]"
873,aendriccio8,Ranger,40,162,"[{'id': 1, 'item_name': 'Paralyzing of Rituals', 'price': 180636, 'rarity': 3, 'type': 'Boots', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Hymn of Water', 'price': 24265, 'rarity': 5, 'type': 'Cape', 'atk': 0, 'def': 188, 'hp_regen': 0}, {'id': 3, 'item_name': 'Rain of Revival', 'price': 167918, 'rarity': 2, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 84}]"
874,bsurgeonero9,Ranger,3,91,"[{'id': 1, 'item_name': 'Lapis', 'price': 4399, 'rarity': 4, 'type': 'Sword', 'atk': 118, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Barrier Sphere', 'price': 64442, 'rarity': 5, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Seed', 'price': 207945, 'rarity': 1, 'type': 'Spell', 'atk': 107, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Elixir', 'price': 117442, 'rarity': 3, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Dreamseeker', 'price': 223164, 'rarity': 3, 'type': 'Bow', 'atk': 151, 'def': 0, 'hp_regen': 0}]"
875,cdorninoa,Paladin,37,210,"[{'id': 1, 'item_name': 'Inferno', 'price': 231202, 'rarity': 2, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Dinoblade', 'price': 46447, 'rarity': 3, 'type': 'Bow', 'atk': 180, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Paralyzing of Rituals', 'price': 213731, 'rarity': 5, 'type': 'Shield', 'atk': 0, 'def': 162, 'hp_regen': 0}, {'id': 4, 'item_name': 'Seed', 'price': 85359, 'rarity': 5, 'type': 'Bow', 'atk': 186, 'def': 0, 'hp_regen': 0}]"
876,wmortonob,Druid,20,159,"[{'id': 1, 'item_name': 'Sun Stone', 'price': 146055, 'rarity': 5, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
877,wsutlieffoc,Bard,68,128,"[{'id': 1, 'item_name': 'Dreamseeker', 'price': 207239, 'rarity': 1, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 139}]"
878,mfoysterod,Bard,13,115,[]
879,iilyinykhoe,Druid,25,143,[]
880,dminchinof,Warrior,64,103,[]
881,ftroucherog,Blade Dancer,62,84,"[{'id': 1, 'item_name': 'Wooden Sword', 'price': 7215, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 86}]"
882,esettleoh,Necromancer,1,15,"[{'id': 1, 'item_name': 'Hi-Potion', 'price': 248266, 'rarity': 1, 'type': 'Spell', 'atk': 10, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Hi-Potion', 'price': 27943, 'rarity': 2, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Energy Typhoon', 'price': 161329, 'rarity': 5, 'type': 'Cape', 'atk': 0, 'def': 163, 'hp_regen': 0}]"
883,asnodayoi,Warlord,3,34,"[{'id': 1, 'item_name': 'Potion', 'price': 236347, 'rarity': 2, 'type': 'Sword', 'atk': 229, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Extortion of Vulnerabilities', 'price': 225514, 'rarity': 5, 'type': 'Gem', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Slasher', 'price': 103691, 'rarity': 2, 'type': 'Sword', 'atk': 236, 'def': 0, 'hp_regen': 0}, {'id': 4, 'item_name': 'Silver Sword', 'price': 147998, 'rarity': 5, 'type': 'Helmet', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 5, 'item_name': 'Lapis', 'price': 114478, 'rarity': 1, 'type': 'Cape', 'atk': 0, 'def': 29, 'hp_regen': 0}]"
884,asewalloj,Bard,4,41,"[{'id': 1, 'item_name': 'Mop', 'price': 138106, 'rarity': 3, 'type': 'Key', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Stone Arm', 'price': 63103, 'rarity': 1, 'type': 'Shield', 'atk': 0, 'def': 163, 'hp_regen': 0}, {'id': 3, 'item_name': 'Potion', 'price': 28919, 'rarity': 4, 'type': 'Pizza', 'atk': 0, 'def': 0, 'hp_regen': 37}]"
885,ulaverenzok,Bard,47,213,"[{'id': 1, 'item_name': 'Demonic Blitz', 'price': 57045, 'rarity': 2, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': 'Extinguish', 'price': 131137, 'rarity': 5, 'type': 'Armor', 'atk': 0, 'def': 0, 'hp_regen': 0}, {'id': 3, 'item_name': 'Lapis', 'price': 20064, 'rarity': 4, 'type': 'Shield', 'atk': 0, 'def': 224, 'hp_regen': 0}, {'id': 4, 'item_name': 'Extinguish', 'price': 39972, 'rarity': 5, 'type': 'Shield', 'atk': 0, 'def': 69, 'hp_regen': 0}, {'id': 5, 'item_name': '', 'price': 188555, 'rarity': 5, 'type': 'Map', 'atk': 0, 'def': 0, 'hp_regen': 0}]"
886,jjobeyol,Viking,27,156,"[{'id': 1, 'item_name': 'Seed', 'price': 67884, 'rarity': 2, 'type': 'Bow', 'atk': 72, 'def': 0, 'hp_regen': 0}, {'id': 2, 'item_name': '', 'price': 92610, 'rarity': 4, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 126}, {'id': 3, 'item_name': 'Paralyzing of Rituals', 'price': 23417, 'rarity': 5, 'type': 'Beer', 'atk': 0, 'def': 0, 'hp_regen': 14}, {'id': 4, 'item_name': 'Paralyzing of Rituals', 'price': 40522, 'rarity': 5, 'type': 'Sword', 'atk': 11, 'def': 0, 'hp_regen': 0}]"
